algorithm,percentile of pool members,selection probability
LexiMin,59.900990099009896,0.0474423090253145
LexiMin,60.148514851485146,0.0474423090253145
LexiMin,60.396039603960396,0.04744230902531451
LexiMin,60.64356435643564,0.04744230902531451
LexiMin,60.89108910891089,0.04744230902531451
LexiMin,61.13861386138614,0.04744230902531451
LexiMin,61.386138613861384,0.04744230902531451
LexiMin,61.633663366336634,0.04744230902531451
LexiMin,61.88118811881188,0.04744230902531451
LexiMin,62.12871287128713,0.04744230902531451
LexiMin,62.37623762376238,0.04744230902531451
LexiMin,62.62376237623762,0.04744230902531451
LexiMin,62.87128712871287,0.04744230902531451
LexiMin,63.11881188118812,0.047442309025314516
LexiMin,63.366336633663366,0.047442309025314516
LexiMin,63.613861386138616,0.047442309025314516
LexiMin,63.86138613861386,0.047442309025314516
LexiMin,64.10891089108911,0.047442309025314516
LexiMin,64.35643564356435,0.04744230902531453
LexiMin,64.60396039603961,0.04744230902531453
LexiMin,64.85148514851485,0.04744230902531453
LexiMin,65.0990099009901,0.04744230902531453
LexiMin,65.34653465346535,0.04744230902531454
LexiMin,65.5940594059406,0.04744230902531454
LexiMin,65.84158415841584,0.047442309025314544
LexiMin,66.0891089108911,0.047442309025314544
LexiMin,66.33663366336634,0.047442309025314544
LexiMin,66.58415841584159,0.047442309025314544
LexiMin,66.83168316831683,0.047442309025314544
LexiMin,67.07920792079209,0.047442309025314544
LexiMin,67.32673267326733,0.04744230902531455
LexiMin,67.57425742574257,0.04744230902531455
LexiMin,67.82178217821783,0.04744230902531455
LexiMin,68.06930693069307,0.04744230902531456
LexiMin,68.31683168316832,0.04744230902531456
LexiMin,68.56435643564357,0.047442309025314565
LexiMin,68.8118811881188,0.047442309025314565
LexiMin,69.05940594059405,0.047442309025314565
LexiMin,69.3069306930693,0.047442309025314565
LexiMin,69.55445544554455,0.04744230902531457
LexiMin,69.80198019801979,0.04744230902531457
LexiMin,70.04950495049505,0.04744230902531457
LexiMin,70.29702970297029,0.04744230902531457
LexiMin,70.54455445544554,0.04744230902531457
LexiMin,70.79207920792079,0.04744230902531457
LexiMin,71.03960396039604,0.04744230902531458
LexiMin,71.28712871287128,0.04744230902531458
